record_id,phash,review_resolution,refined_similarity_status,refined_group_id,refined_group_representative,resolved_cleaning_status,resolved_exclusion_reason
rec_4b05673196f660ed58a0,d5898d216db483dd,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_05b8fcdcd09baece4eea,rec_4b05673196f660ed58a0,INCLUDE,
rec_4b0a40ebec8f4633d949,b494a8c3ef4fb058,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8d51b66027be5a84f39a,rec_4b0a40ebec8f4633d949,INCLUDE,
rec_4b167253f3591a8af08b,d2fa2d1592e9c07a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ab38d295ebf9d9cec0a8,rec_4b167253f3591a8af08b,INCLUDE,
rec_4b17b0861453bde3e1b8,adb2524da5f29e88,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_0249bd37b36c1b0536f0,rec_4b17b0861453bde3e1b8,INCLUDE,
rec_4b1eed9ad976ddce9838,bb80ec1df61c826e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_44a536889d64181c53b2,rec_4b1eed9ad976ddce9838,INCLUDE,
rec_4b22118e516e85802e84,cb1f36a455e2494b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ba9fbcd2f4076a2ee56a,rec_3748c6ff3a37661a986c,INCLUDE,
rec_4b2a87d8279fc8c03939,929cc36c9b667916,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4b3bfe58a7738123629b,ca0b2c74b3c6cd1b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_9ad805114dec315bf2f9,rec_4b3bfe58a7738123629b,INCLUDE,
rec_4b4b90c5de3fee0a9d49,854a784d2fe87d4a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d80cd28d5e227fad98e8,rec_4b4b90c5de3fee0a9d49,INCLUDE,
rec_4b4d2b55ae7e1df655fd,cf33c3c7383921c3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_0a359be0b264c03b64ff,rec_4b4d2b55ae7e1df655fd,INCLUDE,
rec_4b575a2dadd923f0c28f,a7257adac025bf48,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6bc15d9f8e4c2a740af0,rec_4b575a2dadd923f0c28f,INCLUDE,
rec_4b5a2a12f41d512a49f1,9b673981c7c6c343,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_1c22f3415155f4d688db,rec_4b5a2a12f41d512a49f1,INCLUDE,
rec_4b7d076225d24ea33d6d,9a99672933633333,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4b8a26c0105b71b65faa,a8a4d51f7f235506,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_228ac6367552507f0396,rec_4b8a26c0105b71b65faa,INCLUDE,
rec_4b8ba69746ba1526f457,cb6d96649a926c93,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4b924570ee62534f48ad,93cccd98989cb333,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4b9502c72ac4cffe3036,d7b29e7299824999,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ab5f16a354c654be662d,rec_2b651595edc913b29020,INCLUDE,
rec_4b962d21cc4e41b4fa09,823dda2dd18c556e,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4b9e60b634adac1bc995,94ede6c8b449ca33,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_245555f25a01b7072d0d,rec_4b9e60b634adac1bc995,INCLUDE,
rec_4bb48ea83f2c3fe2796a,cf2c6c3393383cc9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4bb74fe5f596c160bab3,8ecc93cc6c96c639,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_2a63ea1c5fa3bd7ad8da,rec_0b077e26624742a239fe,INCLUDE,
rec_4bb7f5ad52470095f12a,f6c803379ce1e34a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b724c9add7472c04b7ba,rec_4bb7f5ad52470095f12a,INCLUDE,
rec_4bb8057d711d33262e61,94946b63c284bd7b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_da59b84ffcc6aefa2864,rec_4bb8057d711d33262e61,INCLUDE,
rec_4bcbdae80bf4e53cc624,9e62e10cd21b7e17,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4bd63082712add1775d9,ce31cdc992939cc6,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_067b2ea89da8d4b3fcd4,rec_46fe21609b8bfab27358,INCLUDE,
rec_4be04e4743bbee508028,cbc798928c699a6d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_63b1ebf0224f7f58974c,rec_4be04e4743bbee508028,INCLUDE,
rec_4be19374223210c6b4b7,cfc6879c93269266,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_93430eb2bcfb19b32d9e,rec_4be19374223210c6b4b7,INCLUDE,
rec_4be9152d984ab53868db,9364cc99cc99cccd,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_7a32100f5cd3efa5fdf2,rec_4be9152d984ab53868db,INCLUDE,
rec_4c1206519a1ee900d05d,c18794cae3686afc,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c7c714c1a1d9739e330a,rec_4c1206519a1ee900d05d,INCLUDE,
rec_4c18576c17019550bb48,cfc72824e434bed4,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2df7b8630ba403e3b315,rec_4c18576c17019550bb48,INCLUDE,
rec_4c1fdc913ba6973b2e5c,e75b18a4c45faba0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_628aaf055639d450192e,rec_0b1b2fdcf7de89e7f224,INCLUDE,
rec_4c2dd620c2a2ce63a209,c5d83a27d2d4cdc8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a4430babaf1670c60ce9,rec_0218df5cc2832a83d22b,INCLUDE,
rec_4c2e01bc6049b7aa6ff1,cf6399cd3293c990,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4c36db2ad135143d5478,873978c2e32e9cb1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a51581cc7988bb04aeb9,rec_2e248d3e3038afcfc4ed,INCLUDE,
rec_4c3c6b7bda1691c86f40,c043f75f730b0707,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4c45e23fe78d1024ab7d,cf66ce38ce18cc98,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_19d34f475b6e87968eca,rec_349564fcea49bbc58cdf,INCLUDE,
rec_4c467005956306855057,9ecb696c38c63496,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4c532ea807680e273be3,ce99d94c1c693966,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_967d15c62835bb8406c0,rec_4c532ea807680e273be3,INCLUDE,
rec_4c56246bc62642ab296e,c7cec69396999232,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_dd523211b0ff6a5aabc8,rec_4c56246bc62642ab296e,INCLUDE,
rec_4c616f4ca06f18c47512,cf6793348e139946,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4c634246379b2e8b9309,cf329cb2c99a2599,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_cbeff3456935ae3d3ea0,rec_4c634246379b2e8b9309,INCLUDE,
rec_4c67f08cf45802f6472d,c0637fb0b18f2a4e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f2bdd3f58fe589ab338c,rec_4c67f08cf45802f6472d,INCLUDE,
rec_4c69a6a5b0cfadec22cc,9399cec9cccccc8c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4c70a935ce967000a3ea,994766b8b1c7ce28,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_ca184844619b803db733,rec_4c70a935ce967000a3ea,INCLUDE,
rec_4c7fd37ab55642a980d2,dac13398f5340d57,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c33a22824120ca4fcfce,rec_4c7fd37ab55642a980d2,INCLUDE,
rec_4c86a57c15ed307f214f,aaef648cca1a0fd2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3d2a4de033c9aa307d07,rec_4c86a57c15ed307f214f,INCLUDE,
rec_4ca0ca111bdd3b1f1efc,86b5714a9ab5e583,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_010512efe9d81f25131f,rec_4ca0ca111bdd3b1f1efc,INCLUDE,
rec_4ca0d02b90df89e183c1,c696ce989a999399,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4ca103157f8cc000693c,9acc9b929bb29932,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_5e2d99ecc0fe51d76638,rec_0751d8300da3703652e5,INCLUDE,
rec_4ca16b4ce17106798c05,a90916f6f14b8b3c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_cf06919bead0ac3bd276,rec_4ca16b4ce17106798c05,INCLUDE,
rec_4ca82a51c5912845757e,fd6005cef43c6a2a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8768eb30337f91ef8605,rec_4ca82a51c5912845757e,INCLUDE,
rec_4ccf1e21f864252de88c,dbc69693ccc23833,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4cd7480ac31589e7e7e9,87d893b5e941b855,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a5bdd207ce0876e48c76,rec_3643db6451bd97478ec5,INCLUDE,
rec_4ce052917b367480a98b,a1685e97c3c8b83e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_22b9e17cc6bbb45fa3d4,rec_4ce052917b367480a98b,INCLUDE,
rec_4ce3a28884161aa41d36,bf2644d9b322ae4c,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4cf0b75bd18676d23870,cf3836c798393383,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4cf7f530a3f3b4f1d617,cbcf0c936498cf92,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4d095db09ac6391b186f,9d4bad76340a46b9,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_84bae781cf7921e564a1,rec_4d095db09ac6391b186f,INCLUDE,
rec_4d1d5218b12949f8f65c,c50d3af2d13dec0a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1d104e443eec90424aa0,rec_119dcafab5f3061e8057,INCLUDE,
rec_4d3629775ddae4758d64,9fb7674e00491cf1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b762588bc53f1da0bbf7,rec_4d3629775ddae4758d64,INCLUDE,
rec_4d393c82d75c321335ad,d6dacb85486dc5b0,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4d42396d46f6f4f1d7af,cf309e6799c64d90,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4d4e8de45587dd56f6e1,9a396c916473659b,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4d52738abe02cb8f9331,eff1c53f6088431c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_a259943a7e313cff5935,rec_270378483e104a246ba8,INCLUDE,
rec_4d5338ed5a5aec898a9c,c69c999999396764,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4d5b4f232ea89933d8aa,cf9238c338936d9a,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_f30e3475ec4251cd7561,rec_4d5b4f232ea89933d8aa,INCLUDE,
rec_4d60dfa7fd2595302613,92929ac3c73a3bc3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4d611f845c632fe0bab7,de6c6356d7ba1021,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c456cceb669617bc4854,rec_4d611f845c632fe0bab7,INCLUDE,
rec_4d6c38bc71424f5b4406,98be6b82be07f062,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_868f4274f8b221a0777b,rec_4d6c38bc71424f5b4406,INCLUDE,
rec_4d6ca3d29f05926e485c,ce3239d369c30cc7,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a0154ce663fd90d7417c,rec_4d6ca3d29f05926e485c,INCLUDE,
rec_4d6d76772936b8f6e111,c6649965cc31ceb3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_2fc9a6f96f8e89f23a29,rec_4d6d76772936b8f6e111,INCLUDE,
rec_4d711dbced540047dac1,a96a5694a84abf2d,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_ebfcf4b72f6fd7c7d673,rec_4d711dbced540047dac1,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_4d7d5f65ae312602ff8b,aff5aca26a42ecc0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_dcfc70d0e31bbd933502,rec_4d7d5f65ae312602ff8b,INCLUDE,
rec_4d830d37b26787958187,91575e0bd94b614d,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3822da02691845fb9738,rec_4d830d37b26787958187,INCLUDE,
rec_4d8afb3f93722a9f0c41,c63a1dc5e8239799,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4d92218a788452bd706d,eb8a58a4a8d031ff,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_791c7c1159598f4827fd,rec_4d92218a788452bd706d,INCLUDE,
rec_4d98689862571253a87b,9548737d2b213db4,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2074811c97a5b1264514,rec_4d98689862571253a87b,INCLUDE,
rec_4dac9dcc59ab5aa32f3b,db63387b38e93092,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_87020d03536a637948ef,rec_3680089f49d3c10c5c5b,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_4daca6d854ca7b971ba8,cb66216e3661a679,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_548357eb9c7ab26998d1,rec_4daca6d854ca7b971ba8,INCLUDE,
rec_4db9f6d167f8c803ac14,aebde0622f4e145c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_297335c34b9a1450cb81,rec_031db7ba235f34024762,INCLUDE,
rec_4dd416192c0901af34a2,ce19923493f1d339,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4ddf149de44f1eff40c4,fef4010b7f74a083,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4dea91a0a642c2c416d2,afc85037ca98b56a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_755d3b865c47778e7168,rec_4dea91a0a642c2c416d2,INCLUDE,
rec_4df6fbab4c81965bab69,8fb3604a5f1c38f1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d6cc1499edc1d44d3b81,rec_4df6fbab4c81965bab69,INCLUDE,
rec_4df82411ef21b447470e,9acfcbcccc641836,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4df8780773fa35a93a2e,e4ec985b936692d4,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_46b4e01fead030989259,rec_4df8780773fa35a93a2e,INCLUDE,
rec_4dfce50fdfbc778fc608,a2c5e46f1edf0215,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_65325fd64391839e2c17,rec_4dfce50fdfbc778fc608,INCLUDE,
rec_4e052c9977bc18c9142f,9b986c793c69186d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_bf3f04418ada6c02015e,rec_4e052c9977bc18c9142f,INCLUDE,
rec_4e074e6a2f8c9ec02f19,c764ce66cc6499cc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e128acb15ad4fc3e40d,9b939669679c6438,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e12eb7b350d3aee2cab,dee4011bb3e4cd1a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3a4d2ce00e49c7112778,rec_194fd13c39473f39e5f1,INCLUDE,
rec_4e1745259d060de603d5,9a32cb33996d92c9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e178f0b237a4bafbc4c,a0ff8c33338e8399,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_fdc3d4b839a5cb58e094,rec_0dccbf2d7f912a6dfa4f,INCLUDE,
rec_4e19d1cfadddef5eb328,9a339b61994d99c9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d17f825282077e9aaacb,rec_4e19d1cfadddef5eb328,INCLUDE,
rec_4e1ddbbc0c2e5e415b65,c50f2ef4f010caaf,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_034408841187661281bb,rec_11e7d2a28b02287805d0,INCLUDE,
rec_4e2102dac552b5ca0305,cbc9cf64c6329a31,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e229fe7ea21f4a6fdcb,cf309e39cecc8c43,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_5116e8152ea46f4036ce,rec_497e693bec4d0c8e220b,INCLUDE,
rec_4e2c6eecd2e5fcdcffc9,8f5e7821e693984e,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_8d3d4a6950bbadf59072,rec_27b9c5c5d54a9c376f52,INCLUDE,
rec_4e313c6917d76b6ec018,ce38c339c761c6c3,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_a6fe7658ea086341dcf7,rec_4e313c6917d76b6ec018,INCLUDE,
rec_4e396baa2b19ec0f7df0,f04e5a232e75e5c2,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_4a48717060b2b960b6cc,rec_2a5e60980056c0fcfb2d,INCLUDE,
rec_4e3b103c6f62203e0ab3,ed4d5a82d3011dfc,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_7a34bd3a58d5723191d9,rec_4e3b103c6f62203e0ab3,INCLUDE,
rec_4e3cd0fda53e05b621e3,e0143dee3e8b0759,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f9c128515a55797ed2ab,rec_14cb783f84fa10df8cd3,INCLUDE,
rec_4e445260c50aaf4649af,9e38c331cfc73906,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e4752f51b5d050d4889,959a79cd3542393a,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_830df54c18fa3ebb6c7a,rec_2e39c08210e9519e4291,INCLUDE,
rec_4e52b6438110df475b3c,cb2c6c3838f3389e,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_c2be2310ef058dd1de63,rec_4e52b6438110df475b3c,INCLUDE,
rec_4e5637625d7c46f2f6a9,8f6c659455e02bab,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3aa2854997a3cac1b641,rec_190f935fc501826649af,INCLUDE,
rec_4e6b0f910a74d119f970,e69bcc269866998e,NOT_REQUIRED,NOT_SIMILAR,,,EXCLUDE,LOCKED_BENCHMARK
rec_4e6ba27f1f0b25998780,c2ef1eb4f3e081c1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_90cd95213751b6a3390c,rec_02e894b83780ada59b0e,INCLUDE,
rec_4e78991c45e4a7a382b1,c7c79e20ceb3cc03,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e7967ffe025ba9f9d40,cf30333066e66c6d,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e83214c5290607ad3f7,a83fc0ed69b256b0,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4e83e709de0027669cb8,cf67649a26696c98,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e87ecaf070d79bec238,cfc7c78612c3c926,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e8b1854a291f6cf2287,bcb2a0e22db4979c,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_6bfa8c3c78f5f8285efb,rec_4e8b1854a291f6cf2287,INCLUDE,
rec_4e8e55644faad7d2a714,9ecc71cd4c65cc31,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4e989318b2bdce0497b1,db42735d046b3655,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_5573e26997c1ef50ac30,rec_4e989318b2bdce0497b1,INCLUDE,
rec_4ea803271e9b49565a71,d4956b6aa897d710,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e094cf7765be1f177e84,rec_45588eb7d9e9a01d40cf,INCLUDE,
rec_4eac132561e384ef701a,db9c36c732453643,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_42d8fc967a5916303d41,rec_4eac132561e384ef701a,INCLUDE,
rec_4eb7a234b6f165d74812,c2adf4ca973648d1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e3246556e14721211294,rec_4eb7a234b6f165d74812,INCLUDE,
rec_4ec27f23e7895ed19b90,a88f573828c3973e,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4ec6cb644114be6b1d77,9b9963cc33cc4ccc,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4ecb316c5a8ac5d5f483,bcad80a5b9acb788,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_3fa8eddb73e18565093b,rec_39855d94c3f22ec868e9,INCLUDE,
rec_4ecca7ef3c4d228692c0,819f3f4c5aec2869,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_f6ba1874cedc7c3daf55,rec_12ae9eb49e989312255a,INCLUDE,
rec_4ed075c3c1f47b559567,b8284fd7c188bc75,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4ee2b77e2a8ee106dacf,9b67393039c36c63,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_d963272419b6a02fa642,rec_3efe7dabc4252213d3ea,INCLUDE,
rec_4ee614da96ba15a366ab,85f17a0ea3f49d11,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_d068998584c770b1ea17,rec_36a0790ec89ac9c4d48a,INCLUDE,
rec_4ee83b142a528281dce7,95d54ab067da25d8,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1ce8d41c1a80796c0fbb,rec_4ee83b142a528281dce7,INCLUDE,
rec_4eebcd27970c7de6e63d,939bcfcccc8c8c8c,FALSE_POSITIVE_PERCEPTUAL_SCREEN,VERIFIED_NEAR_DUPLICATE,refined_29f7f40a6814a523a872,rec_4eebcd27970c7de6e63d,INCLUDE,
rec_4eedb670d10c041dda9e,ce64e4c33e269347,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_c37b2fe65b105b3523b1,rec_47c79f3232dcedae3da6,INCLUDE,
rec_4ef43da97c5285276871,e9128b3469651f3b,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_b8950d39d32814ae7d8e,rec_4ef43da97c5285276871,INCLUDE,
rec_4f0141182fb7e10e7d14,9aceb3309b649c93,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4f02c8577606030d19da,f95d133216fa0ba1,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_04098a6e413ccb44ce18,rec_4f02c8577606030d19da,INCLUDE,
rec_4f07c1bdde6a4cebe8fc,8dc17fe809e905ab,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_7ba22306f5108a545434,rec_4f07c1bdde6a4cebe8fc,INCLUDE,
rec_4f0eaafcc487cec319c1,b0eacac1c8c5c3de,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_1c2eea17eca14f2eb2c4,rec_4f0eaafcc487cec319c1,INCLUDE,
rec_4f236def18fa45c7c04f,c7319c669b669b06,VERIFIED_LABEL_CONFLICT,VERIFIED_LABEL_CONFLICT,refined_9d939163b560acfb6904,rec_4f236def18fa45c7c04f,EXCLUDE,VERIFIED_PERCEPTUAL_LABEL_CONFLICT
rec_4f39fe357d3dfdd49325,80787f87ff3880f0,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4f6cc92386149e9d1676,cec3934dc9654dc1,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4f6e61d41ec72957afc7,85817a7e9ec0f50d,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4f7b0c351bd800fde07c,c16b3e949029eb73,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_2cd4acfdef3fdfb6c1da,rec_4f7b0c351bd800fde07c,INCLUDE,
rec_4f7bbcd28ad28f639c0a,e95cf54c7816d232,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
rec_4f7eb56a2442da8e2f26,913b66c4ed2992ba,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_e88d03c7f58fdf215685,rec_4f7eb56a2442da8e2f26,INCLUDE,
rec_4f83369fda3af56be354,9a666726666732c9,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4fa579db3d5362e7b5f8,c26dc718ce33cc66,FALSE_POSITIVE_PERCEPTUAL_SCREEN,NOT_SIMILAR,,,INCLUDE,
rec_4fa6340430011c8c61f2,b4f878079d53a7c0,NOT_REQUIRED,VERIFIED_NEAR_DUPLICATE,refined_306c474bfa8f0a17e7b6,rec_4fa6340430011c8c61f2,INCLUDE,
rec_4fabb4173f9fdd1035d0,9d31541dc2ee3ea4,NOT_REQUIRED,NOT_SIMILAR,,,INCLUDE,
