refined_group_id,representative_record_id,member_count,training_member_count,locked_test_member_count,target_classes,datasets,similarity_method,minimum_dhash_distance,maximum_dhash_distance,minimum_phash_distance,maximum_phash_distance,minimum_orb_match_ratio,maximum_orb_match_ratio,minimum_orb_inlier_ratio,maximum_orb_inlier_ratio,risk_status
refined_0de7b6588924ecd54d7f,rec_1e7a276c413a21ce16d2,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.74625000,0.74625000,0.98827471,0.98827471,VERIFIED_NEAR_DUPLICATE
refined_cf29b4c36d890e25ef66,rec_1e7a5a522192344085d4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.93250000,0.93250000,0.99865952,0.99865952,VERIFIED_NEAR_DUPLICATE
refined_daa2202451b491189cda,rec_1e7b5622cd856f6f7d1b,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.40000000,0.40000000,0.97741935,0.97741935,VERIFIED_NEAR_DUPLICATE
refined_5c6b1e2b286db781d8b3,rec_1e8d3c7400d539565e80,3,3,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,2,4,4,0.39125000,0.43500000,0.81896552,0.88817891,VERIFIED_NEAR_DUPLICATE
refined_59c11bd6af16f79cdf1e,rec_1e9fcf7699e143cb4849,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.89449541,0.89449541,0.99316239,0.99316239,VERIFIED_NEAR_DUPLICATE
refined_f1b022f5bc45648a6b8e,rec_1ea52d9739c148c7b307,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95125000,0.95125000,0.99868594,0.99868594,VERIFIED_NEAR_DUPLICATE
refined_4098986734d726077d4e,rec_1eb25cdcf6c29bb7f362,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.72776770,0.72776770,0.98503741,0.98503741,VERIFIED_NEAR_DUPLICATE
refined_4390cd86fe76d850f307,rec_1eb360691e22ab0e0dfb,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,0,0,0.94087404,0.94087404,0.99863388,0.99863388,VERIFIED_NEAR_DUPLICATE
refined_071f557c439c33740696,rec_1ec3d491cc34e6c25f53,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.78711485,0.78711485,0.99288256,0.99288256,VERIFIED_NEAR_DUPLICATE
refined_d796186982dd9b1dc82b,rec_1ed16480768fcdd3f3dd,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.74625000,0.74625000,0.98659966,0.98659966,VERIFIED_NEAR_DUPLICATE
refined_2e983957b458666dfe4d,rec_1ed6fa5ed0133d47714d,2,2,0,Potato Early blight | Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,14,14,0.19645293,0.19645293,0.85416667,0.85416667,VERIFIED_LABEL_CONFLICT
refined_47bceda886bfb0608d2b,rec_1edb453fd24f6742ab9a,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,4,4,0.68258860,0.68258860,0.95033860,0.95033860,VERIFIED_NEAR_DUPLICATE
refined_9bfee16d3f0eeba26775,rec_1ede6f4759cc68168a65,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95789474,0.95789474,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_10579a34809117eb9c0b,rec_1ef660e16519d21121ea,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92727273,0.92727273,0.99396682,0.99396682,VERIFIED_NEAR_DUPLICATE
refined_9b32eccbe21a428108c4,rec_1f0c8cb118faf5fe3284,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,0,0,0.93197279,0.93197279,0.99562044,0.99562044,VERIFIED_NEAR_DUPLICATE
refined_4e5b140afdea2544b017,rec_1f20000b6b749cc53540,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96375000,0.96375000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_fc9ae8dc19d23022bdd5,rec_1f2c768fb0134ab72724,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,4,0.68348624,0.69724771,0.95973154,0.96052632,VERIFIED_NEAR_DUPLICATE
refined_aac3ce8c7304f84a60eb,rec_1f2f5a37cc4010156daf,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.79750000,0.79750000,0.98746082,0.98746082,VERIFIED_NEAR_DUPLICATE
refined_db91a92be582a67beae5,rec_1f948a6d3b0a2b339718,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77625000,0.77625000,0.92109501,0.92109501,VERIFIED_NEAR_DUPLICATE
refined_3f0ff2469339464ffc3e,rec_1f9b3200e098ea17acd1,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,2,4,0.63843648,0.71661238,0.90227273,0.98469388,VERIFIED_NEAR_DUPLICATE
refined_27677a01c2c47da0fe26,rec_1fad5d9f219820c5df70,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97000000,0.97000000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_8c456255ce693d6e576d,rec_1fb55465f3dbd89116c4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.93984962,0.93984962,0.99733333,0.99733333,VERIFIED_NEAR_DUPLICATE
refined_9bdebad676caaf3d1624,rec_1fbe57794b6064f159f0,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95750000,0.95750000,0.99608355,0.99608355,VERIFIED_NEAR_DUPLICATE
refined_06924b5e09eb684668eb,rec_1fc0c3ee011890dfcf30,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.92578616,0.92578616,0.99864130,0.99864130,VERIFIED_NEAR_DUPLICATE
refined_eb31d124d6fe4b1d7247,rec_1fc5c23225d5260247f2,2,2,0,Tomato Late blight,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,1.00000000,1.00000000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_5f6bc7a476e6f49ace3e,rec_1fd7d2bf93d71a432b51,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92789116,0.92789116,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_b31a18406a39030d0c94,rec_1fe7fd60b4c7702217e4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.92750000,0.92750000,0.99730458,0.99730458,VERIFIED_NEAR_DUPLICATE
refined_41162f48297fca8a6955,rec_2018baf0a7d977d9987c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.72442019,0.72442019,0.98681733,0.98681733,VERIFIED_NEAR_DUPLICATE
refined_cbdb5a421282029550fd,rec_20190641fc7abc477d7c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.66243655,0.66243655,0.91187739,0.91187739,VERIFIED_NEAR_DUPLICATE
refined_65396db693eb7d08a4c2,rec_20373e4a53bf84df48d5,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.81843972,0.81843972,0.99306759,0.99306759,VERIFIED_NEAR_DUPLICATE
refined_1a8021c8c03a5be2974f,rec_2047086ace5d1c12e9c0,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96305732,0.96305732,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_ce2c775803e1515d1db7,rec_20476b6943603c6b087e,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,2,2,2,0.65911950,0.65911950,0.92748092,0.92748092,VERIFIED_NEAR_DUPLICATE
refined_51d8e948ec5f246a4550,rec_20512101e998641fda21,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94625000,0.95875000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_c69b6d61f40ca873d084,rec_205cbe7ef8415afa9b8a,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,4,4,0.26641414,0.26641414,0.62559242,0.62559242,VERIFIED_NEAR_DUPLICATE
refined_d75591be853797368f4d,rec_207656e47260801d0ee6,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,4,4,0.66366366,0.66366366,0.97058824,0.97058824,VERIFIED_NEAR_DUPLICATE
refined_3bccaaa0bcdb59e4bb47,rec_20778c43020590b82748,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.75032010,0.75032010,0.97610922,0.97610922,VERIFIED_NEAR_DUPLICATE
refined_2dbc27559934dc82020b,rec_207fa745cc7d8984d251,2,2,0,Tomato Early blight | Tomato Septoria leaf spot,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.41375000,0.41375000,0.90634441,0.90634441,VERIFIED_LABEL_CONFLICT
refined_b138dbf75a60399450f0,rec_2086efab77e51d82ea9c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.78250000,0.78250000,0.98562300,0.98562300,VERIFIED_NEAR_DUPLICATE
refined_2a5f122a1a4d7b340273,rec_2087de012f0cf75ecbe7,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.95564005,0.95564005,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_f38dd560c96246291544,rec_20a1be7d8a1c75426406,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,4,4,0.56625000,0.56625000,0.94260486,0.94260486,VERIFIED_NEAR_DUPLICATE
refined_0590f1b2eb5e6aff3867,rec_20a4b4b21a175e3d316a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99625000,0.99625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_0483d6d7131339b0124a,rec_20c613366f4b8663fc6c,2,2,0,Corn Cercospora leaf spot,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95268542,0.95268542,0.99865772,0.99865772,VERIFIED_NEAR_DUPLICATE
refined_b6cdf84abb9ec1088f67,rec_20ca8151ae9750a5ec9a,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.92676431,0.92676431,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_a8804bac1cc1d84e597f,rec_20cee021479bc6a71131,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95250000,0.95375000,0.99868766,0.99868938,VERIFIED_NEAR_DUPLICATE
refined_7c16f80dea5ebc040271,rec_20f66fac069892aa090a,2,2,0,Potato Early blight | Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,4,4,0.53500000,0.53500000,0.75934579,0.75934579,VERIFIED_LABEL_CONFLICT
refined_891c02be01c7eb422545,rec_21077e4dafe0537c0004,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.77625000,0.77625000,0.99516908,0.99516908,VERIFIED_NEAR_DUPLICATE
refined_2ae3335709300f3fdff5,rec_210dac40daac78644eb2,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95500000,0.95500000,0.99738220,0.99738220,VERIFIED_NEAR_DUPLICATE
refined_c5c4b684e0fea1e7189f,rec_21131a00642caa96362b,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.97000000,0.97000000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_26e7a4a65ec9ffa82882,rec_21222ee96c17145929dd,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.98625000,0.98625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_51e53f3bb4dd35dc5c13,rec_21327a19717c5bef3ccb,2,2,0,Potato Late blight | Tomato Late blight,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.95375000,0.95375000,1.00000000,1.00000000,VERIFIED_LABEL_CONFLICT
refined_24fa558749b79bbf880d,rec_213e43b1efbcbc57e1f8,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96212121,0.96212121,0.99737533,0.99737533,VERIFIED_NEAR_DUPLICATE
refined_81b1c6d565493379ef61,rec_214c5c678c0ffd7b5467,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.97125000,0.97125000,0.99742600,0.99742600,VERIFIED_NEAR_DUPLICATE
refined_7c2c63ea18eb2b9383ae,rec_215a28357bedc47f975b,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96375000,0.96375000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_7e683bd66f199f7cb162,rec_217119d7e2fcd3589a5e,2,2,0,Potato Early blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.63943662,0.63943662,0.96475771,0.96475771,VERIFIED_NEAR_DUPLICATE
refined_4dabef46a0cbbdea2bf1,rec_21742a9003885692af4a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95500000,0.95500000,0.99738220,0.99738220,VERIFIED_NEAR_DUPLICATE
refined_af81d49139c3a436ceb2,rec_217775da299708010f42,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.96875000,0.96875000,0.99741935,0.99741935,VERIFIED_NEAR_DUPLICATE
refined_2741debb25e48843ee95,rec_2186ff4d22c5a9ce29e4,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.61338798,0.61338798,0.86414254,0.86414254,VERIFIED_NEAR_DUPLICATE
refined_a206f843f9f572679518,rec_219a78adb46b2a92c750,3,3,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,2,3,2,2,0.66000000,0.67875000,0.93560606,0.95948435,VERIFIED_NEAR_DUPLICATE
refined_2bf74e270c7d7f4ff407,rec_21a3ce41b0c36e139d12,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99875000,0.99875000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_00f3008ffa3425c97f64,rec_21aa5ece51543addb98c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99500000,0.99500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_6c2efcba922824104ae0,rec_21adc07d47830d50bf14,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.87175325,0.87175325,0.99627561,0.99627561,VERIFIED_NEAR_DUPLICATE
refined_61167f4fb371fdda0bf7,rec_21ae121b858b92e9950f,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.72324723,0.72324723,0.90306122,0.90306122,VERIFIED_NEAR_DUPLICATE
refined_e1fb7133f190397796a0,rec_21b72dfa5aab316009f4,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99500000,0.99500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_b0d5e3f01dcc483e2bde,rec_21c022420b2b1f9d876d,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96704689,0.96704689,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_a856aa4c7bdbbb8b312d,rec_21c635239102718d45ef,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.91480447,0.91480447,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_21f6a17574f3f94eb34d,rec_21c90a30f5469eaadb5a,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.80250000,0.80250000,0.98909657,0.98909657,VERIFIED_NEAR_DUPLICATE
refined_2088f1f6d600ef0bbecd,rec_21cb40ff8ee1f619ddc3,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92125000,0.94125000,0.99728630,0.99734396,VERIFIED_NEAR_DUPLICATE
refined_ff00f4b2faa7ce642f32,rec_21ce630ac37b8d91b5c9,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94625000,0.94625000,0.99867900,0.99867900,VERIFIED_NEAR_DUPLICATE
refined_2274a62d6eda94dd390f,rec_21e11d9951c69975f063,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.91644562,0.91644562,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_50b1e34f8b3a61d1a101,rec_21e60604e6ae9738de11,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,4,4,0.76500000,0.76500000,0.94281046,0.94281046,VERIFIED_NEAR_DUPLICATE
refined_d7a24cc13d748e3ac11e,rec_21eb4cfb6fdb60b3ceea,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.66037736,0.66037736,0.91619048,0.91619048,VERIFIED_NEAR_DUPLICATE
refined_849a3c4f904fd30c29fd,rec_2221e92bd41a3a0337dc,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95500000,0.95500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_d5a982df9039c5e0504d,rec_2223a5db3f6a6cfc337f,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92750000,0.92750000,0.99865229,0.99865229,VERIFIED_NEAR_DUPLICATE
refined_43fe0f07fe038245c8c2,rec_225d6b7415cc6876cd67,3,3,0,Potato Early blight | Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92375000,0.92875000,0.99730821,0.99864682,VERIFIED_LABEL_CONFLICT
refined_ea1341586afc4f4f5ffb,rec_227798504a5d4103ec0c,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92625000,0.92625000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_efd6d0af6b0909288b22,rec_227b66806e85d798d042,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95750000,0.95750000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_520e6997ce9a03c69013,rec_2284ca18d598bbea5fbe,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95106650,0.95106650,0.99736148,0.99736148,VERIFIED_NEAR_DUPLICATE
refined_625f813980428aec579b,rec_22891106ae9772d3770c,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.91877497,0.91877497,0.99855072,0.99855072,VERIFIED_NEAR_DUPLICATE
refined_4eba21df46a1f0359a58,rec_22981a0d5f0ed6651500,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.99500000,0.99500000,1.00000000,1.00000000,VERIFIED_NEAR_DUPLICATE
refined_cf18d9b233257934e19c,rec_2299007e66b27276f38e,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.48431619,0.48431619,0.88082902,0.88082902,VERIFIED_NEAR_DUPLICATE
refined_2a001d289b5f0c6fdbbd,rec_22a3ae75625018c859de,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.80750000,0.80750000,0.99535604,0.99535604,VERIFIED_NEAR_DUPLICATE
refined_2e8fbb58b4c5fb2ea876,rec_22c9236ccaf9c7be895a,3,3,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,4,4,0,0,0.56303972,0.56303972,0.99693252,0.99693252,VERIFIED_NEAR_DUPLICATE
refined_d392aeb728eb59cc4062,rec_22d4f572c300a299a4ac,2,1,1,Tomato Bacterial spot,PlantDoc,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,2,2,0.43375000,0.43375000,0.94236311,0.94236311,VERIFIED_BENCHMARK_LEAKAGE
refined_448469d34bd1602fe684,rec_22d796ff4beafcbca4bf,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,2,2,0.73770492,0.73770492,0.98632479,0.98632479,VERIFIED_NEAR_DUPLICATE
refined_67619fe5895f3f2d285f,rec_22facbf0a67656b25253,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.96125000,0.96125000,0.99869961,0.99869961,VERIFIED_NEAR_DUPLICATE
refined_7fc73dbd040873caeac6,rec_22fbface59e3a2997467,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.92980132,0.92980132,0.99287749,0.99287749,VERIFIED_NEAR_DUPLICATE
refined_460725555f4b3a852213,rec_23063165d515a41b12c6,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95875000,0.95875000,0.99869622,0.99869622,VERIFIED_NEAR_DUPLICATE
refined_49a702ca00327fc4e21e,rec_230d659b6036bcf66b0e,4,4,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,2,0.58375000,0.94625000,0.84796574,0.99867900,VERIFIED_NEAR_DUPLICATE
refined_b7ac89d7a865c47e8356,rec_2329c8d73f951da2b742,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.95750000,0.95750000,0.99738903,0.99738903,VERIFIED_NEAR_DUPLICATE
refined_7313a808e8125516ed0a,rec_2366e4f66483ddafc083,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94750000,0.94750000,0.99868074,0.99868074,VERIFIED_NEAR_DUPLICATE
refined_2ee5e5d06e44ce3db6d4,rec_23846c49023fab6d00c3,2,2,0,Potato healthy,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,1,1,0,0,0.80287206,0.80287206,0.99349593,0.99349593,VERIFIED_NEAR_DUPLICATE
refined_cb320a266770cedfd107,rec_238c62a43e50ca338f83,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,2,2,0.86159170,0.86159170,0.99799197,0.99799197,VERIFIED_NEAR_DUPLICATE
refined_e9a4d242f8325c4b5f5a,rec_239d50a0cbee6c5789fb,2,2,0,Potato Late blight,PLDD-UP,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,3,3,2,2,0.66666667,0.66666667,0.84469697,0.84469697,VERIFIED_NEAR_DUPLICATE
refined_3444b57abba5c4f59119,rec_23a9fde110e9acca04db,2,2,0,Corn Cercospora leaf spot,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.87579214,0.87579214,0.99855282,0.99855282,VERIFIED_NEAR_DUPLICATE
refined_f7c340b4acce1001152e,rec_23d8348cbafe2f78461b,2,2,0,Corn healthy,Seasonal Corn Leaf Disease Dataset,direct representative match: dHash<=4 + pHash + geometry + ORB/RANSAC,0,0,0,0,0.94518717,0.94518717,0.99858557,0.99858557,VERIFIED_NEAR_DUPLICATE
