dataset,source_version,role,source_label,mapping_status,target_class,source_path,local_file,sha256,dhash,format,mode,width,height,bytes,original_or_augmented,candidate_status
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/4885423651_3c983eaa16_b.jpg,Corn leaf blight/00605_3c3837a956fa30f1.jpg,3c3837a956fa30f17a0715b712e911ce26dad58a83951db94694452a32b62d0a,4707670e8e8c8f0b,JPEG,RGB,650,1024,262582,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/80102321.jpg,Corn leaf blight/00606_5dd78266ced497aa.jpg,5dd78266ced497aa0eb685ff8517efef063f16fdafb763aa7fa379392a0653d8,b6a3478a3173c3cc,JPEG,RGB,464,700,191906,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/BacterialLeafStreakinCornImage1.png.jpg,Corn leaf blight/00607_d1782a3956997671.jpg,d1782a395699767157c658dfff89a35a0083b948c44647c40d752eff832409ff,93885a72b6d4d033,JPEG,RGB,334,534,38289,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Bsglqj_IYAATS3C.jpg%2Blarge.jpg,Corn leaf blight/00608_9ad69fc78206a4f8.jpg,9ad69fc78206a4f826b8fb70d9f2b6f06af23348cc0470d43a402d1350264764,4535e620649d3ca6,JPEG,RGB,640,478,52024,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/CORN-DISEASE.jpg,Corn leaf blight/00609_5bd9b350d0529938.jpg,5bd9b350d0529938995a53e0dfdb159f7da64181d0c34dcac927999c8f735cee,6ce4fc2d6f534f6d,JPEG,RGB,640,480,75245,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/CmyiAkUUIAAqSEa.jpg,Corn leaf blight/00610_f2ac48b550c9ee22.jpg,f2ac48b550c9ee22715eb941e99cf9b97f3f4f76c29ce1c529248fa4abf3062d,430f0e3f3f8f9f9e,JPEG,RGB,1024,577,98759,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Cochliobolus_heterostrophus.jpg,Corn leaf blight/00611_89505151f1435309.jpg,89505151f1435309f15791895f91ab36fb49499eed823842ac7452ee70b6594c,832b2bb5be593fef,JPEG,RGB,1536,827,665651,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn+Blight+1970+Fungus%3A+Southern+Corn+Leaf+Blight.jpg,Corn leaf blight/00612_e2eaecf5f27a0423.jpg,e2eaecf5f27a0423d0a523b14d57fbc837d10d0859d9d1ebc181fe14c495a663,0d46725151757303,JPEG,RGB,960,720,87055,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-Disease-NCLB-A-Nelson-6-18-2015-F1.jpg,Corn leaf blight/00613_2b80c1f17bbd07ca.jpg,2b80c1f17bbd07ca2ff3bbc114860c92f098f9d70d6d8b2395640b2cc7bd36d1,0b0d863041862e93,JPEG,RGB,374,350,23370,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-GLS-Picture2-e1403817927977-1024x416.jpg,Corn leaf blight/00614_6a03dc8e9739343b.jpg,6a03dc8e9739343b3cd809f86886883f708e52d550b1fdc3048c046308c88d4c,9b131b17e7c959ab,JPEG,RGB,1024,416,102830,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-Gray-Leaf-Spot-7-31-F2.jpg,Corn leaf blight/00615_02b6624a339f6af8.jpg,02b6624a339f6af8a79ff0ba0c129e29e6d7be9327945a6ed4cebf56c1262c84,1797878b891387d5,JPEG,RGB,900,1200,364626,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-NCLB.jpg,Corn leaf blight/00616_e248693f71d4c821.jpg,e248693f71d4c8218a5201e967b7901a28dd5070ce7b0a262cd3cc5f7913eff9,0b8f1e32874371f8,JPEG,RGB,1024,758,171309,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-disease-small-NCLB-lesions-A-Nelson-6-16-2015-F2.jpg,Corn leaf blight/00617_215683f34a4c2d16.jpg,215683f34a4c2d1667571cce3851aceaf5e3791c75d6d62ae2a6914f21ecfaf7,4fc3831818d88c8e,JPEG,RGB,194,350,15003,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-gray-leaf-spot-8-14-15-F1.jpg,Corn leaf blight/00618_c0420699cb1efca6.jpg,c0420699cb1efca68d19b1301f53e29089353e3bf46409c0a44e9eed12391494,6932b6830912256d,JPEG,RGB,1200,900,902633,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-gray-leaf-spot-8-21.jpg,Corn leaf blight/00619_d840d7ec52e5a6c1.jpg,d840d7ec52e5a6c19b8af81ce72252cc4803c09096579850c6ae0dd1bb968fb4,e4cc0860212183e3,JPEG,RGB,1000,442,507714,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-gray-leaf-spot-F2-8-7-15.jpg,Corn leaf blight/00620_fb16a8da1962e074.jpg,fb16a8da1962e074677fda79b37d1496e8637d741785c842395b0c3e026032f3,8e4f6b4dc46b4b69,JPEG,RGB,500,889,381820,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn-northern%20corn%20leaf%20blight-8-21.jpg,Corn leaf blight/00621_64ca7181ed679be5.jpg,64ca7181ed679be5c7b921ebdf4b5dc466ff427a533033ac0701ca12949c1092,c6a38a2b6b533839,JPEG,RGB,1500,657,814569,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn020Fig2.jpg,Corn leaf blight/00622_1df0365613c0ca65.jpg,1df0365613c0ca65318cd8df4304b6e60a8f695a500a6f5560769f3ac7e21285,276f7f9ece377b69,JPEG,RGB,400,300,115502,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Corn_Fig10.jpg,Corn leaf blight/00623_4332c581f47fea2d.jpg,4332c581f47fea2d6a97f017cb1481f5f52c13f6eb1026b42acef4fe7dfa3ae8,ac2c2e0e8e2e4e4f,JPEG,RGB,282,460,137946,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/DSCN0119.jpg,Corn leaf blight/00624_f6400fa51b4288f1.jpg,f6400fa51b4288f14c8eed99991c7824b0605e1823a6069d389d51e2848f7ad1,64a6c7ebfbff7f3e,JPEG,RGB,4608,3456,2408575,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/DSCN0128.jpg,Corn leaf blight/00625_7466bfb37ba55370.jpg,7466bfb37ba553705c8b0e47fe142b2fbd0844066a69ed7e053b2fea6879e9e6,8e3bafbf1ac96e0e,JPEG,RGB,4608,3456,2470559,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Erv-sprayed-4.jpg,Corn leaf blight/00626_494772b686b0549c.jpg,494772b686b0549cb9e96b470d7c77ea0f4b11a61bfe3f0eb6645d6d4774c61d,9c9d9f8f8f8e1d5d,JPEG,RGB,1600,1200,960372,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/FJ_018_F16271-2.jpg,Corn leaf blight/00627_08a60e38caee8772.jpg,08a60e38caee87720b49d3dac16ada70414efa7a673edda6538f2db643a899fa,0a1a1c1c1f1f1417,JPEG,RGB,300,339,22912,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Fig%201b%20BLS%20backlit%20new%20copy.jpg,Corn leaf blight/00628_3b2f6d026c415d4a.jpg,3b2f6d026c415d4a2d9c809d95296a06c09255ceb4f289d243e0154ea73417f1,d6929233b3b37573,JPEG,RGB,500,500,36700,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Fig1_Northern_corn_leaf_blight.JPG.jpg,Corn leaf blight/00629_c3513a420a7c7df8.jpg,c3513a420a7c7df89a7e0f77bdd17283fa5b17d81fe30c2887794d051adf905e,458b9627ad4c48cb,JPEG,RGB,300,200,55013,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Figure%202%20Foliar%20symptoms%20of%20similar%20diseases%20to%20Goss.jpg,Corn leaf blight/00630_aa31d6e4eee80c5e.jpg,aa31d6e4eee80c5e7660682ecaf2496a2c942c181abedbff07db5c4347d9baf6,8eae2fafbe3e3f26,JPEG,RGB,539,445,44936,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Figure%202.JPG.jpg,Corn leaf blight/00631_f85b47cbfe4875c7.jpg,f85b47cbfe4875c72d9b40a7928ecaacd100d83125fc36169face7b340372cfe,1b3f64b159155f6a,JPEG,RGB,1080,421,290779,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Figure-2-.jpg,Corn leaf blight/00632_678d2081bfc2715f.jpg,678d2081bfc2715f98ef12faa3cf24f296011093a86c9b269daf1961df77f2e3,0e2d3c59f9decc0c,JPEG,RGB,2448,3264,1553443,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Freckles-in-older-lesion1.jpg,Corn leaf blight/00633_56bd7e600d8e09d7.jpg,56bd7e600d8e09d7c991f2fbed8810e7beb0f21f3ca18f13af49d9e2ae8c2f10,0d2d8d0d0f4f4f0f,JPEG,RGB,400,267,21653,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/GLSvsNCLB.jpg,Corn leaf blight/00634_3b00a48a87d27bf1.jpg,3b00a48a87d27bf17f95e318e040b2503c1f85d45b9d22dd48e436f82bd9c7ef,ee27665673535333,JPEG,RGB,347,264,95076,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Henrycorn1.jpg,Corn leaf blight/00635_015da00f83c40462.jpg,015da00f83c40462d0d37f272be2882c0f9117e7c8a15da837c292a4e0f52999,332663c65c5cd996,JPEG,RGB,606,404,306535,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_1153.JPG.jpg,Corn leaf blight/00636_3b1a9350245cde78.jpg,3b1a9350245cde781bbe4d9d918c1623cfe49f253019e650de495cabcf2e051e,4b29263632300c70,JPEG,RGB,1600,1200,345492,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_1347.JPG.jpg,Corn leaf blight/00637_413826ff40592d3c.jpg,413826ff40592d3c82e0b9bbfeaeeb588b6eb231ac9e0b7a85c7a01326947818,2c2e2f2f0fcdd953,JPEG,RGB,1200,1600,399001,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_1385.jpg,Corn leaf blight/00638_6f455ca19195f2f8.jpg,6f455ca19195f2f82ec09528c086585430913a67c1f2ed4e7c3f2e95ef15c3ae,361c3f719af49f3b,JPEG,RGB,2448,2448,1759488,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_1468-431x323.JPG.jpg,Corn leaf blight/00639_409cb9ce2a240d92.jpg,409cb9ce2a240d92dce8bdc97d389de9c51069ea9e303e277af7a1cc47f927ec,f2f93c5d29ece4e6,JPEG,RGB,431,323,21680,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_20140601_143916_7931.jpg,Corn leaf blight/00640_501163927be48ffb.jpg,501163927be48ffbd021d7572670e021e9733b0903d18392ad4807784172aead,c7cf9c1f1f8f9112,JPEG,RGB,1836,3264,1810760,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_20140601_143928_0711.jpg,Corn leaf blight/00641_5f7cad5e8caa856e.jpg,5f7cad5e8caa856ea9fc24eb553f1ac0bf1691a6855e16cccf340cd9c0a67e96,2d864c492ebcd9c8,JPEG,RGB,1836,3264,1252606,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/IMG_42231.jpg,Corn leaf blight/00642_ee3838e2249e671b.jpg,ee3838e2249e671b7b4510b0d3831f30882e2bcbf20c9c8c42ee8f4e1b95fcce,ca72b30907075118,JPEG,RGB,3264,2448,1577792,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Kelley%20NCLB.jpg,Corn leaf blight/00643_b7a2d9f902c12641.jpg,b7a2d9f902c12641f5c1b3611a543f8b3bec3f58cde99a336b255fc835eca377,6e34b4bacaa6a41e,JPEG,RGB,350,254,17488,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/N.-Corn-Leaf-Blight-20lx3t9.jpg,Corn leaf blight/00644_c4e6f3b3822d96fb.jpg,c4e6f3b3822d96fbd0a0618e6616feccda8422c4e7c57b4d73d3f878ee55afad,83426f2f1f0e6c78,JPEG,RGB,662,335,31826,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/NCLB-2.jpg,Corn leaf blight/00645_1fc9780e05bf794b.jpg,1fc9780e05bf794b917feb4bf14eb5bb26a3dc5d0b77e2aba444c1e714a0774a,3852c4091b366edb,JPEG,RGB,600,400,235560,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/NCLB6.jpg,Corn leaf blight/00646_ca54bd1e3dc60f7b.jpg,ca54bd1e3dc60f7b6b0ee6a6727c1b5db0496a4ebfd83297c6fdd4daee430efc,19c4eb29347a3b4c,JPEG,RGB,500,400,96465,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/NoCornLeafBlight13b.jpg,Corn leaf blight/00647_3a086a8a31c9d003.jpg,3a086a8a31c9d003c33481e5cac2d12b573ec3e99a6cc18283fb2f469d747bcb,0d862a8a2fa79199,JPEG,RGB,2592,1944,2271286,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Blight.jpg,Corn leaf blight/00648_c7c7be808ec11573.jpg,c7c7be808ec11573674f3ac8aa2d79565109cc5cf69fed3a5e6e42d99468be93,383e3db9aa2bc74f,JPEG,RGB,1024,512,117916,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight-Lesions.jpg,Corn leaf blight/00649_630f387fee148049.jpg,630f387fee148049cc166f0e908060c1c4415c0010a816ece27d42857c4e9649,d1250d8b7f0c431f,JPEG,RGB,400,302,35427,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight-NCLB-med.jpg,Corn leaf blight/00650_50732ab483daf478.jpg,50732ab483daf4786eb55784dbb5598f5e926d0e50a67a35d84326c55144aaa4,dcdcd86b6ffdfcfe,JPEG,RGB,1920,1080,594155,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight-in-Sweet-Corn.jpg,Corn leaf blight/00651_ae476dce7aaba275.jpg,ae476dce7aaba2752af5da5c0a9189d1ce404cb2c673efbda739592d50ab3365,2c2cc9c3776edeb4,JPEG,RGB,640,640,180424,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight.ashx.jpg,Corn leaf blight/00652_1e27d9f667a0e6ae.jpg,1e27d9f667a0e6ae794c1d8a6e267d2cb57f12a7afc1df618241d8823926a11e,7050998f9ef0d8ce,JPEG,RGB,500,734,343185,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight.jpg,Corn leaf blight/00653_4fbcb5158227d2e9.jpg,4fbcb5158227d2e9d4a126dda2aaab736805c545a45f0be7617ca88709394907,5c7c763c9fe1fbcf,JPEG,RGB,332,250,14226,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-Corn-Leaf-Blight4.jpg,Corn leaf blight/00654_36591e50d2d7f6bb.jpg,36591e50d2d7f6bb43165433d62f0bdfc75468c60222d80947f8b51373b42029,32868e8bcf3f0ebe,JPEG,RGB,490,325,24380,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-corn-leaf-blight-NM-F1a.jpg,Corn leaf blight/00655_e932c52e4760d839.jpg,e932c52e4760d839f21fc7be7708dd36c7b19d9c2c41745485dc16c7d1717243,868787c6c2030303,JPEG,RGB,1200,1494,1045590,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-corn-leaf-blight-NM-F2.jpg,Corn leaf blight/00656_18900f842c15d79a.jpg,18900f842c15d79ac5f961e5d12bcfd191a5ca3b0215b92789562a1f898a7a35,0e2d3c59f9decc0c,JPEG,RGB,1200,1600,390546,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-corn-leaf-blight-V12-leaf-NM-F3.jpg,Corn leaf blight/00657_cb6b7b3eebe2e417.jpg,cb6b7b3eebe2e417f438e1184d7fa8bafe86a419cabde4d1b21fb3fa4ca74d3e,41c5c5c78663c9d9,JPEG,RGB,1200,1600,201357,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-corn-leaf-blight2_twitter.jpg,Corn leaf blight/00658_707aa1e423ccb2ca.jpg,707aa1e423ccb2ca26de6805c722e28a0cd34d57044baf6f19eb87ab030635f1,b51d0d1d5f4d2c4a,JPEG,RGB,1024,512,212214,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-corn-leafblight.jpg,Corn leaf blight/00659_f8cf5ad5c89a41be.jpg,f8cf5ad5c89a41bebb77279cbe32a037fe2bb6e10340903b9cb463559b36f89c,8d0df0e703c3c000,JPEG,RGB,900,459,287783,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Northern-leaf-blight-in-corn.jpg,Corn leaf blight/00660_4ce6f3493212f59c.jpg,4ce6f3493212f59ce90ee35814f2705790c02829135ec0aa955673b60b6969d6,ea6a626caca9b9bb,JPEG,RGB,1024,400,138552,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/NorthernCornLeafBlight.jpg,Corn leaf blight/00661_5ee08a7a560c6749.jpg,5ee08a7a560c6749805d8932883685f737fdfd8171b345bfac02f1a8d26c8d11,d4243089a9199090,JPEG,RGB,400,226,156706,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Ontario-Field-Crop-Report_July_27_2017_f1-1024x768.jpg,Corn leaf blight/00662_5298b1744fbedf85.jpg,5298b1744fbedf856156e83a491d94ac2321fee3d2776ce92b5f5e9fd6b88a04,e5a54541008b5266,JPEG,RGB,1024,768,123255,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/P1000367.jpg,Corn leaf blight/00663_1c895d703b4441d9.jpg,1c895d703b4441d9aafdf79f1880ff2a2e67e71c62d45ff6799e481556490bcc,31f0d02094d420cd,JPEG,RGB,2048,1536,189488,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/P6120019.jpg,Corn leaf blight/00664_0760cf9833744915.jpg,0760cf98337449151782f864df37059ac09741c7bde4fea001b8e162a789ccfc,44883965cdcc931a,JPEG,RGB,441,383,33877,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Risk+factors+for+Goss%E2%80%99s+wilt+and+leaf+blight+Percent+surface+residue.jpg,Corn leaf blight/00665_2c142a4eb834135d.jpg,2c142a4eb834135d4b4b03d3f3f8450dcd25f96cfcd2bed7928834f05dc2fec3,a28ccccdceca1c7e,JPEG,RGB,960,720,100146,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/SAM_0376.JPG.jpg,Corn leaf blight/00666_f18bca8d2bb6629b.jpg,f18bca8d2bb6629b8b27bc0e50cb0c5eb500a954a88f3741830e47ee822be6a5,d23224cf8f21c059,JPEG,RGB,360,640,70950,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Slide1.preview.jpg,Corn leaf blight/00667_4013b7e47bf94acd.jpg,4013b7e47bf94acd7e4bd49a8b4143b6d2937b928f73e89698d673ccc2420689,f39f87599f47e3cc,JPEG,RGB,640,480,40212,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Southern-Corn-Leaf-Blight-USDA.ashx?w=770.jpg,Corn leaf blight/00668_617b92c017ea893f.jpg,617b92c017ea893f62daa5c6bfcdcc28c21dc92aa5809c72184be2208599d8ab,d8f0d8d8d8f8d9d9,JPEG,RGB,770,534,103563,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/Stewarts-Leaf-Blight-Phase-24.jpg,Corn leaf blight/00669_d52e665b3275aaf4.jpg,d52e665b3275aaf435ecdee1ed5ac8d54a81c6e2c5eafdd7d7d4eaa161321410,8b0b0b890908888c,JPEG,RGB,444,185,106141,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/agriculture-crop-disease-northern-corn-leaf-blight-fungus-exserohilum-FRA00E.jpg,Corn leaf blight/00670_e3b301d9e52ace96.jpg,e3b301d9e52ace966a7f52f727e0eb09dcd1eb6a02a2a30eafd2b031978484f1,7050998f9cf0d8ce,JPEG,RGB,886,1390,169344,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/agriculture-crop-disease-northern-corn-leaf-blight-fungus-exserohilum-turcicum-closeup-of-lesions-on-corn-leaves-texas-usa-x74mbx.jpg,Corn leaf blight/00671_2c3652f788beb54e.jpg,2c3652f788beb54eb95f37920130acf2a68e613f79f1f33982fd6b918ed9846c,f1f5660ec6f0e6cc,JPEG,RGB,300,460,36585,original,AMBIGUOUS
PlantDoc,5467f6012d78d1c446145d5f582da6096f852ae8,training_candidate,Corn leaf blight,AMBIGUOUS,,train/Corn leaf blight/anthracnoseblight.jpg,Corn leaf blight/00672_b61f468f82ef99c9.jpg,b61f468f82ef99c9ef35ad2039956e83c1ea75fd9febb61d05d66579a6feb0b1,181c0c070305456c,JPEG,RGB,432,324,27638,original,AMBIGUOUS
